"전국","남자","55~59",294220,51573,41241,33437,46551,49491,27125,12937,12502,19363,-
"전국","남자","60~64",270517,40542,33589,28273,40234,46711,27307,14651,14162,25048,-
"전국","남자","65~69",180497,21982,18282,16271,26122,32267,19945,11347,11401,22880,-
"전국","남자","70~74",119128,11126,10315,9437,15369,19946,14073,8418,9103,21341,-
"전국","남자","75세 이상",166706,10695,9975,9589,15977,21798,17725,11680,15002,54265,-
"전국","여자","합계",3338956,690318,499369,322026,396820,410384,258061,152276,158913,450789,-
"전국","여자","20세 미만",38265,29698,5099,1338,885,661,343,241,-,-,-
"전국","여자","20~24",277090,153480,74951,25315,14504,4870,1969,1136,865,-,-
"전국","여자","25~29",341920,142863,101509,44765,32794,12615,2918,1566,1290,1600,-
"전국","여자","30~34",223843,71670,60102,33560,32529,17793,4022,1551,1043,1573,-
"전국","여자","35~39",176927,47574,39468,26147,30042,22498,6488,1771,1287,1652,-
"전국","여자","40~44",154360,35353,29924,22455,28358,23590,8624,2620,1608,1828,-
"전국","여자","45~49",177189,35897,30342,23082,30192,31473,14648,5796,3035,2724,-
"전국","여자","50~54",197482,34359,29663,24362,32169,36785,20179,9224,5953,4788,-
"전국","여자","55~59",247316,33581,30287,25981,39845,47362,28961,15102,13672,12525,-
"전국","여자","60~64",310184,33604,29986,28280,43951,57309,39647,23371,22850,31186,-
"전국","여자","65~69",277787,24077,22417,20917,33571,44777,33783,23677,24832,49736,-
"전국","여자","70~74",263396,17528,15891,16282,27287,37839,29927,21898,25931,70813,-
"전국","여자","75세 이상",653197,30634,29730,29542,50693,72812,66552,44323,56547,272364,-
"동부","계","합계",5301112,1375000,972651,597862,689504,640600,352816,194998,188548,289133,-
"동부","계","20세 미만",61466,47896,7915,2108,1238,1184,711,414,-,-,-
"동부","계","20~24",434915,246123,114844,38713,20401,7857,3450,1921,1606,-,-
"동부","계","25~29",693054,302754,204227,85891,60055,23182,6662,3732,2953,3598,-
"동부","계","30~34",546390,185132,147896,81375,73327,38247,9268,3946,3249,3950,-
"동부","계","35~39",429423,119114,98646,62972,71453,50660,13632,4770,3561,4615,-
"동부","계","40~44",359437,86039,70323,51817,62700,53868,19080,6314,4042,5254,-
"동부","계","45~49",390531,84047,67398,50577,65926,65812,30959,12223,6582,7007,-
"동부","계","50~54",393310,77960,62875,48414,64154,66873,35714,16252,11386,9682,-
"동부","계","55~59",413826,68179,57414,46884,67726,74317,42516,21365,19539,15886,-
"동부","계","60~64",440021,59992,51247,44551,65617,78868,51389,29619,28389,30349,-
"동부","계","65~69",342070,38142,33229,29924,46816,58394,40680,27386,27921,39578,-
"동부","계","70~74",278118,24217,22287,21289,34517,45192,33251,23507,26837,47021,-
"동부","계","75세 이상",518551,35405,34350,33347,55574,76146,65504,43549,52483,122193,-
"동부","남자","합계",2630040,765941,529502,318345,350094,299091,143189,70967,64316,88595,-
"동부","남자","20세 미만",27897,21677,3427,980,546,612,432,223,-,-,-
"동부","남자","20~24",186078,109129,46769,15736,7359,3527,1764,889,905,-,-
"동부","남자","25~29",377922,171455,110016,44710,29677,11739,4014,2322,1788,2201,-
"동부","남자","30~34",341893,120369,92620,50577,43473,21783,5610,2499,2298,2664,-
"동부","남자","35~39",270189,76439,62985,39613,44328,30255,7790,3205,2385,3189,-
"동부","남자","40~44",223989,55201,43952,32200,37682,33040,11486,4026,2639,3763,-
"동부","남자","45~49",239658,53794,41667,30906,40048,38678,18359,7241,4068,4897,-
"동부","남자","50~54",231506,49749,38020,28372,37816,36808,18923,8656,6587,6575,-
"동부","남자","55~59",217066,40784,32794,26021,35586,36560,19274,9062,8763,8222,-
"동부","남자","60~64",194122,31975,26110,21444,29820,33086,19389,10421,9838,12039,-
"동부","남자","65~69",127458,17432,14295,12674,19020,22410,13750,7960,8223,11694,-
"동부","남자","70~74",83427,8929,8387,7285,11838,14044,9592,6029,6406,10917,-
"동부","남자","75세 이상",108835,9008,8460,7827,12901,16549,12806,8434,10416,22434,-
"동부","여자","합계",2671072,609059,443149,279517,339410,341509,209627,124031,124232,200538,-
"동부","여자","20세 미만",33569,26219,4488,1128,692,572,279,191,-,-,-
"동부","여자","20~24",248837,136994,68075,22977,13042,4330,1686,1032,701,-,-
"동부","여자","25~29",315132,131299,94211,41181,30378,11443,2648,1410,1165,1397,-
"동부","여자","30~34",204497,64763,55276,30798,29854,16464,3658,1447,951,1286,-
"동부","여자","35~39",159234,42675,35661,23359,27125,20405,5842,1565,1176,1426,-
"동부","여자","40~44",135448,30838,26371,19617,25018,20828,7594,2288,1403,1491,-
"동부","여자","45~49",150873,30253,25731,19671,25878,27134,12600,4982,2514,2110,-
"동부","여자","50~54",161804,28211,24855,20042,26338,30065,16791,7596,4799,3107,-
"동부","여자","55~59",196760,27395,24620,20863,32140,37757,23242,12303,10776,7664,-
"동부","여자","60~64",245899,28017,25137,23107,35797,45782,32000,19198,18551,18310,-
"동부","여자","65~69",214612,20710,18934,17250,27796,35984,26930,19426,19698,27884,-
"동부","여자","70~74",194691,15288,13900,14004,22679,31148,23659,17478,20431,36104,-
"동부","여자","75세 이상",409716,26397,25890,25520,42673,59597,52698,35115,42067,99759,-
"읍부","계","합계",621763,133578,91987,64845,76819,75965,45725,22314,23188,87342,-
"읍부","계","20세 미만",5825,4062,868,248,291,176,93,87,-,-,-
"읍부","계","20~24",36941,21387,8962,3055,1816,861,488,116,256,-,-
"읍부","계","25~29",53548,23437,14520,7082,4953,2010,661,293,219,373,-
"읍부","계","30~34",46687,16176,11987,7154,6546,3163,739,222,215,485,-
"읍부","계","35~39",42967,11710,9373,6531,7746,4922,1391,476,260,558,-
"읍부","계","40~44",40869,10094,7782,5871,7279,5990,2227,523,355,748,-
"읍부","계","45~49",48917,10832,8485,6470,7688,7925,3951,1355,724,1487,-
"읍부","계","50~54",53380,10309,7918,6844,8346,8483,4945,2037,1678,2820,-
"읍부","계","55~59",57796,8721,7425,6433,8735,9894,6060,2921,2736,4871,-
"읍부","계","60~64",58737,6978,5901,5948,8270,10795,6582,3244,3571,7448,-
"읍부","계","65~69",45559,3982,3769,3688,5452,7629,5466,3057,3273,9243,-
"읍부","계","70~74",38714,2478,2095,2293,3999,5396,4440,2787,3095,12131,-
"읍부","계","75세 이상",91823,3412,2902,3228,5698,8721,8682,5196,6806,47178,-
"읍부","남자","합계",328440,83504,57130,39099,44019,39766,21070,9074,9048,25730,-
"읍부","남자","20세 미만",3128,2106,528,132,139,112,47,64,-,-,-
"읍부","남자","20~24",19218,11263,4523,1623,851,476,272,65,145,-,-
"읍부","남자","25~29",34988,15344,9349,4603,3339,1286,445,193,132,297,-
"읍부","남자","30~34",33498,11536,8658,5278,4618,2318,490,139,139,322,-
"읍부","남자","35~39",31358,8587,6834,4615,5812,3554,940,342,201,473,-
"읍부","남자","40~44",28807,7256,5514,4026,5066,4219,1526,358,255,587,-
"읍부","남자","45~49",32675,7126,5546,4404,5021,5202,2701,885,508,1282,-
"읍부","남자","50~54",33593,6811,5044,4338,5048,4909,2963,1103,1086,2291,-
"읍부","남자","55~59",32841,5395,4331,3610,4813,5178,3307,1468,1379,3360,-
"읍부","남자","60~64",29343,3973,3250,3113,4197,5133,2840,1439,1645,3753,-
"읍부","남자","65~69",18761,2133,1818,1500,2434,3385,2066,1069,1182,3174,-
"읍부","남자","70~74",12493,1016,945,978,1369,2012,1589,801,894,2889,-
"읍부","남자","75세 이상",17737,958,790,879,1312,1982,1884,1148,1482,7302,-
"읍부","여자","합계",293323,50074,34857,25746,32800,36199,24655,13240,14140,61612,-
"읍부","여자","20세 미만",2697,1956,340,116,152,64,46,23,-,-,-
"읍부","여자","20~24",17723,10124,4439,1432,965,385,216,51,111,-,-
"읍부","여자","25~29",18560,8093,5171,2479,1614,724,216,100,87,76,-
"읍부","여자","30~34",13189,4640,3329,1876,1928,845,249,83,76,163,-
"읍부","여자","35~39",11609,3123,2539,1916,1934,1368,451,134,59,85,-
"읍부","여자","40~44",12062,2838,2268,1845,2213,1771,701,165,100,161,-
"읍부","여자","45~49",16242,3706,2939,2066,2667,2723,1250,470,216,205,-
"읍부","여자","50~54",19787,3498,2874,2506,3298,3574,1982,934,592,529,-
"읍부","여자","55~59",24955,3326,3094,2823,3922,4716,2753,1453,1357,1511,-
"읍부","여자","60~64",29394,3005,2651,2835,4073,5662,3742,1805,1926,3695,-
"읍부","여자","65~69",26798,1849,1951,2188,3018,4244,3400,1988,2091,6069,-
"읍부","여자","70~74",26221,1462,1150,1315,2630,3384,2851,1986,2201,9242,-
"읍부","여자","75세 이상",74086,2454,2112,2349,4386,6739,6798,4048,5324,39876,-
"면부","계","합계",720479,90395,61837,46275,66130,82332,51651,29882,35401,256576,-
"면부","계","20세 미만",4828,3791,562,153,123,122,40,37,-,-,-
"면부","계","20~24",24263,14137,5683,2113,1192,564,200,136,238,-,-
"면부","계","25~29",28508,12024,7349,3552,2901,1500,310,191,173,508,-
"면부","계","30~34",25239,8558,5915,3808,3459,2239,469,157,115,519,-
"면부","계","35~39",24637,6586,4920,3569,4109,3098,963,323,216,853,-
"면부","계","40~44",26951,6257,4883,3557,4039,4227,1544,600,378,1466,-
"면부","계","45~49",37051,7231,5318,4108,5566,6163,3002,1319,997,3347,-
"면부","계","50~54",51269,7975,6113,4991,7545,9459,4648,2346,1932,6260,-
"면부","계","55~59",69914,8254,6689,6101,9935,12642,7510,3753,3899,11131,-
"면부","계","60~64",81943,7176,6427,6054,10298,14357,8983,5159,5052,18437,-
"면부","계","65~69",70655,3935,3701,3576,7425,11021,7582,4581,5039,23795,-
"면부","계","70~74",65692,1959,1824,2137,4140,7197,6309,4022,5102,33002,-
"면부","계","75세 이상",209529,2512,2453,2556,5398,9743,10091,7258,12260,157258,-
"면부","남자","합계",345918,59210,40474,29512,41520,49656,27872,14877,14860,67937,-
"면부","남자","20세 미만",2829,2268,291,59,82,97,22,10,-,-,-
"면부","남자","20~24",13733,7775,3246,1207,695,409,133,83,185,-,-
"면부","남자","25~29",20280,8553,5222,2447,2099,1052,256,135,135,381,-
"면부","남자","30~34",19082,6291,4418,2922,2712,1755,354,136,99,395,-
"면부","남자","35~39",18553,4810,3652,2697,3126,2373,768,251,164,712,-
"면부","남자","40~44",20101,4580,3598,2564,2912,3236,1215,433,273,1290,-
"면부","남자","45~49",26977,5293,3646,2763,3919,4547,2204,975,692,2938,-
"면부","남자","50~54",35378,5325,4179,3177,5012,6313,3242,1652,1370,5108,-
"면부","남자","55~59",44313,5394,4116,3806,6152,7753,4544,2407,2360,7781,-
"면부","남자","60~64",47052,4594,4229,3716,6217,8492,5078,2791,2679,9256,-
"면부","남자","65~69",34278,2417,2169,2097,4668,6472,4129,2318,1996,8012,-
"면부","남자","70~74",23208,1181,983,1174,2162,3890,2892,1588,1803,7535,-
"면부","남자","75세 이상",40134,729,725,883,1764,3267,3035,2098,3104,24529,-
"면부","여자","합계",374561,31185,21363,16763,24610,32676,23779,15005,20541,188639,-
"면부","여자","20세 미만",1999,1523,271,94,41,25,18,27,-,-,-
"면부","여자","20~24",10530,6362,2437,906,497,155,67,53,53,-,-
"면부","여자","25~29",8228,3471,2127,1105,802,448,54,56,38,127,-
"면부","여자","30~34",6157,2267,1497,886,747,484,115,21,16,124,-
"면부","여자","35~39",6084,1776,1268,872,983,725,195,72,52,141,-
"면부","여자","40~44",6850,1677,1285,993,1127,991,329,167,105,176,-
"면부","여자","45~49",10074,1938,1672,1345,1647,1616,798,344,305,409,-
"면부","여자","50~54",15891,2650,1934,1814,2533,3146,1406,694,562,1152,-
"면부","여자","55~59",25601,2860,2573,2295,3783,4889,2966,1346,1539,3350,-
"면부","여자","60~64",34891,2582,2198,2338,4081,5865,3905,2368,2373,9181,-
"면부","여자","65~69",36377,1518,1532,1479,2757,4549,3453,2263,3043,15783,-
"면부","여자","70~74",42484,778,841,963,1978,3307,3417,2434,3299,25467,-
"면부","여자","75세 이상",169395,1783,1728,1673,3634,6476,7056,5160,9156,132729,-
"서울특별시","계","합계",1390701,370678,277373,163893,188464,160576,78267,47729,44552,59169,-
"서울특별시","계","20세 미만",14237,10831,2223,410,265,248,154,106,-,-,-
"서울특별시","계","20~24",123938,66628,34644,11242,6497,2785,1016,606,520,-,-
"서울특별시","계","25~29",238517,99288,73759,30380,21617,8034,1978,1188,959,1314,-
"서울특별시","계","30~34",183573,58022,49819,27792,26612,14393,3155,1373,1021,1386,-
"서울특별시","계","35~39",126485,32680,28566,18104,22552,16161,4335,1662,990,1435,-
"서울특별시","계","40~44",91518,20111,16766,12953,16576,15303,5066,1942,1271,1530,-
"서울특별시","계","45~49",90186,17726,14484,11388,16256,16204,7516,3320,1626,1666,-
"서울특별시","계","50~54",82704,15024,12484,10650,14221,15072,7232,3557,2299,2165,-
"서울특별시","계","55~59",84976,13993,11451,9978,15109,15445,8272,4308,3687,2733,-
"서울특별시","계","60~64",94834,13369,11294,9743,15096,16485,10261,6752,6284,5550,-
"서울특별시","계","65~69",77047,8794,7597,6990,11512,12809,8392,6698,6562,7693,-
"서울특별시","계","70~74",65469,5932,5655,5471,8460,10138,7337,5808,6854,9814,-
"서울특별시","계","75세 이상",117217,8280,8631,8792,13691,17499,13553,10409,12479,23883,-
"서울특별시","남자","합계",650999,187610,137230,80662,90127,72817,31816,17251,15209,18277,-
"서울특별시","남자","20세 미만",5345,4176,703,172,77,128,38,51,-,-,-
"서울특별시","남자","20~24",42602,24292,11083,3634,1696,954,461,272,210,-,-
"서울특별시","남자","25~29",114318,50233,34754,13669,9181,3483,1153,692,477,676,-
"서울특별시","남자","30~34",102247,34251,28079,15254,13692,6963,1646,800,659,903,-
"서울특별시","남자","35~39",70540,18679,16650,9845,12346,8358,2076,1044,622,920,-
"서울특별시","남자","40~44",51144,11669,9697,7342,8735,7936,2731,1197,758,1079,-
"서울특별시","남자","45~49",52330,10504,8764,6505,9617,8935,4177,1895,978,955,-
"서울특별시","남자","50~54",48793,9649,7182,6336,8489,8455,3888,1926,1368,1500,-
"서울특별시","남자","55~59",46352,8510,6795,5810,8093,8060,4013,1835,1824,1412,-
"서울특별시","남자","60~64",42318,7115,5744,4867,6934,7190,4118,2231,2057,2062,-
"서울특별시","남자","65~69",28985,4052,3363,3016,4943,5027,2834,1756,2043,1951,-
"서울특별시","남자","70~74",20181,2265,2228,2063,2971,3306,2091,1508,1605,2144,-
"서울특별시","남자","75세 이상",25844,2215,2188,2149,3353,4022,2590,2044,2608,4675,-
"서울특별시","여자","합계",739702,183068,140143,83231,98337,87759,46451,30478,29343,40892,-
"서울특별시","여자","20세 미만",8892,6655,1520,238,188,120,116,55,-,-,-
"서울특별시","여자","20~24",81336,42336,23561,7608,4801,1831,555,334,310,-,-
"서울특별시","여자","25~29",124199,49055,39005,16711,12436,4551,825,496,482,638,-
"서울특별시","여자","30~34",81326,23771,21740,12538,12920,7430,1509,573,362,483,-
"서울특별시","여자","35~39",55945,14001,11916,8259,10206,7803,2259,618,368,515,-
"서울특별시","여자","40~44",40374,8442,7069,5611,7841,7367,2335,745,513,451,-
"서울특별시","여자","45~49",37856,7222,5720,4883,6639,7269,3339,1425,648,711,-
"서울특별시","여자","50~54",33911,5375,5302,4314,5732,6617,3344,1631,931,665,-
"서울특별시","여자","55~59",38624,5483,4656,4168,7016,7385,4259,2473,1863,1321,-
"서울특별시","여자","60~64",52516,6254,5550,4876,8162,9295,6143,4521,4227,3488,-
"서울특별시","여자","65~69",48062,4742,4234,3974,6569,7782,5558,4942,4519,5742,-
"서울특별시","여자","70~74",45288,3667,3427,3408,5489,6832,5246,4300,5249,7670,-
"서울특별시","여자","75세 이상",91373,6065,6443,6643,10338,13477,10963,8365,9871,19208,-
"부산광역시","계","합계",455207,105794,69039,46922,58674,59322,35578,20107,20801,38970,-
"부산광역시","계","20세 미만",4513,3816,394,126,86,70,18,3,-,-,-
"부산광역시","계","20~24",36903,21756,9273,3266,1618,496,216,144,134,-,-
"부산광역시","계","25~29",46740,21035,12875,5793,4471,1603,343,194,150,276,-
"부산광역시","계","30~34",33655,11517,8478,5001,4835,2330,725,244,231,294,-
"부산광역시","계","35~39",27809,7972,6003,3975,4651,3182,971,339,314,402,-
"부산광역시","계","40~44",24544,5814,4469,3365,4514,3799,1284,459,341,499,-
"부산광역시","계","45~49",28650,5887,4717,3583,4839,4887,2358,931,497,951,-
"부산광역시","계","50~54",31838,6219,4517,4037,5080,5560,2769,1563,949,1144,-
"부산광역시","계","55~59",37611,5966,4462,4040,5908,7234,4021,1964,1933,2083,-
"부산광역시","계","60~64",46987,5499,4762,4183,7007,8798,6077,3361,3360,3940,-
"부산광역시","계","65~69",41298,3905,3543,3363,5451,7209,5428,3322,3529,5548,-
"부산광역시","계","70~74",34080,2627,2339,2606,3831,5658,3995,2871,3396,6757,-
"부산광역시","계","75세 이상",60579,3781,3207,3584,6383,8496,7373,4712,5967,17076,-
"부산광역시","남자","합계",206311,55660,35471,23556,27562,25583,13510,6803,6299,11867,-
"부산광역시","남자","20세 미만",1863,1572,175,58,25,15,18,-,-,-,-
"부산광역시","남자","20~24",15709,9565,3764,1336,548,237,114,55,90,-,-
"부산광역시","남자","25~29",24621,11321,6738,3008,2241,722,211,110,72,198,-
"부산광역시","남자","30~34",20296,7183,5074,2823,2780,1420,481,136,158,241,-
"부산광역시","남자","35~39",16917,4903,3635,2394,2849,1842,543,236,218,297,-
"부산광역시","남자","40~44",15010,3598,2582,2017,2697,2403,799,313,250,351,-
"부산광역시","남자","45~49",16979,3529,2896,2259,2749,2613,1384,525,291,733,-
"부산광역시","남자","50~54",18453,3982,2802,2399,2820,2966,1449,739,473,823,-
"부산광역시","남자","55~59",19225,3372,2527,2240,3099,3428,1711,863,795,1190,-
"부산광역시","남자","60~64",20026,2945,2297,1944,2913,3560,2225,1202,1172,1768,-
"부산광역시","남자","65~69",15015,1784,1390,1348,2195,2807,1883,1016,924,1668,-
"부산광역시","남자","70~74",9789,932,870,850,1185,1764,1233,719,739,1497,-
"부산광역시","남자","75세 이상",12408,974,721,880,1461,1806,1459,889,1117,3101,-
"부산광역시","여자","합계",248896,50134,33568,23366,31112,33739,22068,13304,14502,27103,-
"부산광역시","여자","20세 미만",2650,2244,219,68,61,55,-,3,-,-,-
"부산광역시","여자","20~24",21194,12191,5509,1930,1070,259,102,89,44,-,-
"부산광역시","여자","25~29",22119,9714,6137,2785,2230,881,132,84,78,78,-
"부산광역시","여자","30~34",13359,4334,3404,2178,2055,910,244,108,73,53,-
"부산광역시","여자","35~39",10892,3069,2368,1581,1802,1340,428,103,96,105,-
"부산광역시","여자","40~44",9534,2216,1887,1348,1817,1396,485,146,91,148,-
"부산광역시","여자","45~49",11671,2358,1821,1324,2090,2274,974,406,206,218,-
"부산광역시","여자","50~54",13385,2237,1715,1638,2260,2594,1320,824,476,321,-
"부산광역시","여자","55~59",18386,2594,1935,1800,2809,3806,2310,1101,1138,893,-
"부산광역시","여자","60~64",26961,2554,2465,2239,4094,5238,3852,2159,2188,2172,-
"부산광역시","여자","65~69",26283,2121,2153,2015,3256,4402,3545,2306,2605,3880,-
"부산광역시","여자","70~74",24291,1695,1469,1756,2646,3894,2762,2152,2657,5260,-
"부산광역시","여자","75세 이상",48171,2807,2486,2704,4922,6690,5914,3823,4850,13975,-
"대구광역시","계","합계",304543,67906,50065,33441,40173,38393,24229,13688,14794,21854,-
"대구광역시","계","20세 미만",2757,2151,333,58,69,58,70,18,-,-,-
"대구광역시","계","20~24",21684,12430,5788,1849,950,279,164,141,83,-,-
"대구광역시","계","25~29",31704,13910,8827,4215,2942,949,392,149,162,158,-
"대구광역시","계","30~34",23990,8346,6179,3697,3218,1374,531,231,207,207,-
"대구광역시","계","35~39",19702,5399,4337,3069,3621,1946,597,275,232,226,-
"대구광역시","계","40~44",18143,4198,3446,2791,3362,2530,847,375,267,327,-
"대구광역시","계","45~49",21874,4249,3753,2859,3936,3757,1715,618,553,434,-
"대구광역시","계","50~54",24351,4199,4107,3070,4109,4070,2333,979,799,685,-
"대구광역시","계","55~59",27615,3769,3974,2962,4404,4912,3114,1712,1645,1123,-
"대구광역시","계","60~64",29264,3393,3017,2939,4258,5400,3822,2108,2243,2084,-
"대구광역시","계","65~69",24493,2106,2281,2118,3031,4217,3190,2093,2349,3108,-
"대구광역시","계","70~74",19568,1480,1509,1356,2316,3164,2277,1703,2056,3707,-
"대구광역시","계","75세 이상",39398,2276,2514,2458,3957,5737,5177,3286,4198,9795,-
"대구광역시","남자","합계",140952,37148,26504,17343,19469,16172,8787,4721,4712,6096,-
"대구광역시","남자","20세 미만",1219,950,138,31,33,29,31,7,-,-,-
"대구광역시","남자","20~24",9202,5568,2231,749,343,105,97,62,47,-,-
"대구광역시","남자","25~29",17456,7880,4890,2211,1441,448,255,102,115,114,-
"대구광역시","남자","30~34",15489,5599,3992,2336,1878,858,376,136,168,146,-
"대구광역시","남자","35~39",12459,3360,2681,2058,2331,1121,365,206,172,165,-
"대구광역시","남자","40~44",11244,2658,2199,1729,1985,1517,523,245,186,202,-
"대구광역시","남자","45~49",13208,2762,2214,1793,2282,2123,950,377,386,321,-
"대구광역시","남자","50~54",13982,2577,2510,1778,2336,2047,1198,554,442,540,-
"대구광역시","남자","55~59",13571,2133,2199,1514,2307,2204,1243,662,733,576,-
"대구광역시","남자","60~64",12107,1777,1451,1442,1906,2166,1236,759,665,705,-
"대구광역시","남자","65~69",8256,877,937,866,1064,1528,991,555,614,824,-
"대구광역시","남자","70~74",5310,524,528,390,737,922,565,443,491,710,-
"대구광역시","남자","75세 이상",7449,483,534,446,826,1104,957,613,693,1793,-
"대구광역시","여자","합계",163591,30758,23561,16098,20704,22221,15442,8967,10082,15758,-
"대구광역시","여자","20세 미만",1538,1201,195,27,36,29,39,11,-,-,-
"대구광역시","여자","20~24",12482,6862,3557,1100,607,174,67,79,36,-,-
"대구광역시","여자","25~29",14248,6030,3937,2004,1501,501,137,47,47,44,-
"대구광역시","여자","30~34",8501,2747,2187,1361,1340,516,155,95,39,61,-
"대구광역시","여자","35~39",7243,2039,1656,1011,1290,825,232,69,60,61,-
"대구광역시","여자","40~44",6899,1540,1247,1062,1377,1013,324,130,81,125,-
"대구광역시","여자","45~49",8666,1487,1539,1066,1654,1634,765,241,167,113,-
"대구광역시","여자","50~54",10369,1622,1597,1292,1773,2023,1135,425,357,145,-
"대구광역시","여자","55~59",14044,1636,1775,1448,2097,2708,1871,1050,912,547,-
"대구광역시","여자","60~64",17157,1616,1566,1497,2352,3234,2586,1349,1578,1379,-
"대구광역시","여자","65~69",16237,1229,1344,1252,1967,2689,2199,1538,1735,2284,-
"대구광역시","여자","70~74",14258,956,981,966,1579,2242,1712,1260,1565,2997,-
"대구광역시","여자","75세 이상",31949,1793,1980,2012,3131,4633,4220,2673,3505,8002,-
"인천광역시","계","합계",324841,74737,58109,37182,45169,43302,24448,12556,11671,17667,-
"인천광역시","계","20세 미만",2469,1827,251,129,102,93,40,27,-,-,-
"인천광역시","계","20~24",17300,9648,4472,1273,958,500,239,109,101,-,-
"인천광역시","계","25~29",34217,14695,10094,4170,2876,1320,532,147,196,187,-
"인천광역시","계","30~34",28844,9563,8335,4128,3675,1845,566,291,196,245,-
"인천광역시","계","35~39",25483,6687,6152,3730,4318,2954,773,341,235,293,-
"인천광역시","계","40~44",23655,5478,4902,3532,4242,3458,1194,330,245,274,-
"인천광역시","계","45~49",26709,5338,4736,3727,4509,4565,2084,793,480,477,-
"인천광역시","계","50~54",27592,5282,4406,3650,4692,4594,2348,1078,867,675,-
"인천광역시","계","55~59",30473,4626,4235,3635,5089,5536,3227,1507,1352,1266,-
"인천광역시","계","60~64",31801,4576,3774,3135,5023,5841,3760,1951,1634,2107,-
"인천광역시","계","65~69",22911,2772,2437,2059,3190,4068,2783,1707,1675,2220,-
"인천광역시","계","70~74",18468,1750,1655,1478,2525,3209,2265,1434,1583,2569,-
"인천광역시","계","75세 이상",34919,2495,2660,2536,3970,5319,4637,2841,3107,7354,-
"인천광역시","남자","합계",168675,43221,33115,20842,24009,21188,10712,5177,4448,5963,-
"인천광역시","남자","20세 미만",1130,775,156,44,50,55,36,14,-,-,-
"인천광역시","남자","20~24",7565,4367,1762,528,427,235,134,52,60,-,-
"인천광역시","남자","25~29",19485,8134,5773,2465,1613,773,371,88,139,129,-
"인천광역시","남자","30~34",18969,6557,5439,2755,2230,1120,350,199,144,175,-
"인천광역시","남자","35~39",17076,4576,4141,2515,2821,1915,500,261,148,199,-
"인천광역시","남자","40~44",15500,3670,3167,2167,2831,2304,779,220,180,182,-
"인천광역시","남자","45~49",17368,3674,3037,2460,2859,2769,1370,555,315,329,-
"인천광역시","남자","50~54",17090,3556,2735,2243,2776,2697,1418,628,577,460,-
"인천광역시","남자","55~59",16753,2876,2401,2131,2814,2869,1571,743,640,708,-
"인천광역시","남자","60~64",14901,2500,2099,1483,2416,2676,1489,726,626,886,-
"인천광역시","남자","65~69",9335,1194,1176,869,1352,1633,1058,680,571,802,-
"인천광역시","남자","70~74",5969,642,577,538,919,1039,740,431,420,663,-
"인천광역시","남자","75세 이상",7534,700,652,644,901,1103,896,580,628,1430,-
"인천광역시","여자","합계",156166,31516,24994,16340,21160,22114,13736,7379,7223,11704,-
"인천광역시","여자","20세 미만",1339,1052,95,85,52,38,4,13,-,-,-
"인천광역시","여자","20~24",9735,5281,2710,745,531,265,105,57,41,-,-
"인천광역시","여자","25~29",14732,6561,4321,1705,1263,547,161,59,57,58,-
"인천광역시","여자","30~34",9875,3006,2896,1373,1445,725,216,92,52,70,-
"인천광역시","여자","35~39",8407,2111,2011,1215,1497,1039,273,80,87,94,-
